MUB1		Protein that interacts with E2 and E3 enzymes Ubr2p and Rad6p and is required for ubiquitylation and degradation of Rpn4p; contains a MYND domain (residues 512 to 555); has a short half-life; has similarity to Aspergillus nidulans samB gene		Null mutant is viable but shows multi-budding	YMR100W	S000004706
MUC1	FLO11|STA4	GPI-anchored cell surface glycoprotein (flocculin) required for pseudohyphal formation, invasive growth, flocculation, and biofilms; transcriptionally regulated by the MAPK pathway (via Ste12p and Tec1p) and the cAMP pathway (via Flo8p)		Null mutant is viable, does not exhibit pseudohyphal differentiation as a diploid or invasive growth as a haploid	YIR019C	S000001458
MUD1		U1 snRNP A protein, homolog of human U1-A; involved in nuclear mRNA splicing	U1-A|U1A		YBR119W	S000000323
MUD2		Protein involved in early pre-mRNA splicing; component of the pre-mRNA-U1 snRNP complex, the commitment complex; interacts with Msl5p/BBP splicing factor and Sub2p; similar to metazoan splicing factor U2AF65			YKL074C	S000001557
MUK1		Cytoplasmic protein of unknown function containing a Vps9 domain; computational analysis of large-scale protein-protein interaction data suggests a possible role in transcriptional regulation			YPL070W	S000005991
MUM2	SPOT8	Cytoplasmic protein essential for meiotic DNA replication and sporulation; interacts with Orc2p, which is a component of the origin recognition complex		Mutant is sporualtion defective and fails to perform premiotic DNA synthesis; overexpression suppresses a TOR2 allele	YBR057C	S000000261
MUM3		Protein of unknown function involved in the organization of the outer spore wall layers; has similarity to the tafazzins superfamily of acyltransferases			YOR298W	S000005824
MUM4						S000080476
MUP1		High affinity methionine permease, integral membrane protein with 13 putative membrane-spanning regions; also involved in cysteine uptake		Null mutant is viable but cannot perform high-affinity methionine update.	YGR055W	S000003287
MUP2		Putative methionine permease				S000029316
MUP3		Low affinity methionine permease, similar to Mup1p			YHL036W	S000001028
MUQ1	ECT1	Choline phosphate cytidylyltransferase, catalyzes the second step of phosphatidylethanolamine biosynthesis; involved in the maintenance of plasma membrane; similar to mammalian CTP: phosphocholine cytidylyl-transferases			YGR007W	S000003239
MUS81	SLX3	Helix-hairpin-helix protein, involved in DNA repair and replication fork stability; functions as an endonuclease in complex with Mms4p; interacts with Rad54p		Null mutant is viable but is MMS and UV sensitive and meiosis defective, null is synthetically lethal with sgs1 null	YDR386W	S000002794
MUT1				An uncharacterized allele increases teh reversion rate of the ochre alleles lys1-1 and arg4-17.		S000029317
MVB12		ESCRT-I subunit required to stabilize oligomers of the ESCRT-I core complex (Stp22p, Vps28p, Srn2p), which is involved in ubiquitin-dependent sorting of proteins into the endosome; deletion mutant is sensitive to rapamycin and nystatin			YGR206W	S000003438
MVD1	ERG19	Mevalonate pyrophosphate decarboxylase, essential enzyme involved in the biosynthesis of isoprenoids and sterols, including ergosterol; acts as a homodimer		Null mutant is inviable; a single leucine to proline mutation causes temperature sensitivity.	YNR043W	S000005326
MVP1		Protein required for sorting proteins to the vacuole; overproduction of Mvp1p suppresses several dominant VPS1 mutations; Mvp1p and Vps1p act in concert to promote membrane traffic to the vacuole		MVP1 was identified as a multicopy suppressor of dominant-negative vps1 mutations, as well as an extragenic suppressor of a temperature-sensitive pma1 mutation (sop gene)	YMR004W	S000004606
MXR1	MSRA	Methionine-S-sulfoxide reductase, involved in the response to oxidative stress; protects iron-sulfur clusters from oxidative inactivation along with MXR2; involved in the regulation of lifespan			YER042W	S000000844
MXR2	MSRB	Methionine-R-sulfoxide reductase, involved in the response to oxidative stress; protects iron-sulfur clusters from oxidative inactivation along with MXR1; involved in the regulation of lifespan			YCL033C	S000000538
MYO1		Type II myosin heavy chain, required for wild-type cytokinesis and cell separation; localizes to the actomyosin ring; binds to myosin light chains Mlc1p and Mlc2p through its IQ1 and IQ2 motifs respectively		Null mutant is viable, exhibts abnormal chitin distribution and cell wall organization at the mother-bud neck in a high proportion of dividing cells; exhibits abberant nuclear migration and cytokinesis; bem2 myo1 double mutants are inviable	YHR023W	S000001065
MYO2	CDC66	One of two type V myosin motors (along with MYO4) involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle		Null mutant is inviable. myo2-66 (E511K), a temperature-sensitive allele, accumulates secretory vesicles and exhibits defects in initiation of new buds and delocalized chitin.	YOR326W	S000005853
MYO3		One of two type I myosins; localizes to actin cortical patches; deletion of MYO3 has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization		Null mutant is viable, myo3 myo5 double deletion mutants exhibit severe defects in growth and actin cytoskeletal organization	YKL129C	S000001612
MYO4	FUN22|SHE1	One of two type V myosin motors (along with MYO2) involved in actin-based transport of cargos; required for mRNA transport, including ASH1 mRNA, and facilitating the growth and movement of ER tubules into the growing bud along with She3p		Null mutant is viable, has no detectable phenotype, either alone or in conjunction with mutations in other myosin genes. Overexpression of MYO4 results in several morphological abnormalities, including the formation of short strings of unseparated cells in diploid strains, or clusters of cells in haploid strains	YAL029C	S000000027
MYO5		One of two type I myosins; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization		Null mutant is viable; myo3 myo5 double deletion mutants exhibit loss of actin polarity, growth arrest at 37 degrees or high osmotic strength, accumulation of intracellular membranes, and loss of polarized cell surface growth; myo3 myo5 double mutants have longer doubling times and thicker cell walls	YMR109W	S000004715
NAB2		Nuclear polyadenylated RNA-binding protein required for nuclear mRNA export and poly(A) tail length control; binds nuclear pore protein Mlp1p; autoregulates mRNA levels; related to human hnRNPs; nuclear localization sequence binds Kap104p			YGL122C	S000003090
NAB3	HMD1	Single stranded RNA binding protein; acidic ribonucleoprotein; required for termination of non-poly(A) transcripts and efficient splicing; interacts with Nrd1p		null is inviable; overexpression reduces the expression of the G1 cyclin CLN3	YPL190C	S000006111
NAB6		Putative RNA-binding protein that associates with mRNAs encoding cell wall proteins in high-throughput studies; deletion mutants display increased sensitivity to some cell wall disrupting agents; expression negatively regulated by cAMP			YML117W	S000004585
NAF1		RNA-binding protein required for the assembly of box H/ACA snoRNPs and thus for pre-rRNA processing, forms a complex with Shq1p and interacts with H/ACA snoRNP components Nhp2p and Cbf5p; similar to Gar1p		Null: inviable. Other phenotypes: Depletion leads to loss of independently transcribed box H/ACA snoRNAs	YNL124W	S000005068
NAG1		Protein involved in yeast cell wall biogenesis; localizes to the cell periphery; production of Nag1p is dependent upon the presence of Slt2p and Rlm1p; null is hypersensitive to calcofluor white; overlaps the uncharacterized ORF YGR031W			YGR031C-A	S000028636
NAM2	MSL1	Mitochondrial leucyl-tRNA synthetase, also has a direct role in splicing of several mitochondrial group I introns; indirectly required for mitochondrial genome maintenance	LeuRS|mitochondrial leucyl-tRNA synthetase	Null mutant is viable, respiration deficient	YLR382C	S000004374
NAM7	IFS2|MOF4|UPF1	ATP-dependent RNA helicase of the SFI superfamily involved in nonsense mediated mRNA decay; required for efficient translation termination at nonsense codons and targeting of NMD substrates to P-bodies; involved in telomere maintenance		Null mutant is viable, exhibits impairment in respiratory growth that is exacerbated by low temperatures; exhibits stabilization of nonsense-containing mRNAs which leads to a nonsense suppression phenotype	YMR080C	S000004685
NAM8	MRE2|MUD15	RNA binding protein, component of the U1 snRNP protein; mutants are defective in meiotic recombination and in formation of viable spores, involved in the formation of DSBs through meiosis-specific splicing of MER2 pre-mRNA		Null mutant is viable; defective in meiotic recombination, formation of viable spores, and formation of meiosis-specific double-strand breaks and crossover and noncrossover recombinants; overexpression suppresses mitochondrial splicing defects; impaired association of yeast-specific U1 snRNP proteins but hyperstabilized association of Snu65p/Prp42p with the U1 snRNP; affects in vivo splicing of introns with non-canonical 5'-splice sites; mutant contains a U1 snRNP with aberrant migration behaviour on native gels	YHR086W	S000001128
NAM9	MNA6	Mitochondrial ribosomal component of the small subunit		Null mutant is viable but is respiration-deficient and loses mitochondrial DNA integrity	YNL137C	S000005081
NAN1	UTP17	U3 snoRNP protein, component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA			YPL126W	S000006047
NAP1		Protein that interacts with mitotic cyclin Clb2p; required for the regulation of microtubule dynamics during mitosis; controls bud morphogenesis; involved in the transport of H2A and H2B histones to the nucleus; phosphorylated by CK2		Null mutant is viable but exhibits defects in Clb2 function.	YKR048C	S000001756
NAR1		Nuclear architecture related protein; component of the cytosolic iron-sulfur (FeS) protein assembly machinery, required for maturation of cytosolic and nuclear FeS proteins; homologous to human Narf			YNL240C	S000005184
NAS2		Protein with similarity to the p27 subunit of mammalian proteasome modulator; not essential; interacts with Rpn4p			YIL007C	S000001269
NAS6		Regulatory, non-ATPase subunit of the 26S proteasome; homolog of the human oncoprotein gankyrin, which interacts with the retinoblastoma tumor suppressor (Rb) and cyclin-dependent kinase 4/6			YGR232W	S000003464
NAT1	AAA1	Subunit of the N-terminal acetyltransferase NatA (Nat1p, Ard1p, Nat5p); N-terminally acetylates many proteins, which influences multiple processes such as the cell cycle, heat-shock resistance, mating, sporulation, and telomeric silencing		Null mutant is viable, has reduced acetyltransferase activity, derepressed silent mating type locus (HML) and fails to enter G0	YDL040C	S000002198
NAT2		Protein with an apparent role in acetylation of N-terminal methionine residues			YGR147C	S000003379
NAT3		Catalytic subunit of the NatB N-terminal acetyltransferase, which catalyzes acetylation of the amino-terminal methionine residues of all proteins beginning with Met-Asp or Met-Glu and of some proteins beginning with Met-Asn or Met-Met		Lack of N-terminal acetylation of proteins with Met-Glu-, Met-Asp- and certain other termini.	YPR131C	S000006335
NAT4		N alpha-acetyl-transferase, involved in acetylation of the N-terminal residues of histones H4 and H2A		Null: viable; histones H4 and H2A are no longer acetylated on their N-terminal serine residues	YMR069W	S000004673
NAT5	ARD2|ROG2	Subunit of the N-terminal acetyltransferase NatA (Nat1p, Ard1p, Nat5p); N-terminally acetylates many proteins, which influences multiple processes such as the cell cycle, heat-shock resistance, mating, sporulation, and telomeric silencing			YOR253W	S000005779
NBA1		Protein of unknown function, localizes to the bud neck and cytoplasm; interacts with Nap1p; may interact with ribosomes, based on co-purification experiments; potential Cdc28p substrate			YOL070C	S000005431
NBL1	MCL1	Subunit of the conserved chromosomal passenger complex (CPC; Ipl1p-Sli15p-Bir1p-Nbl1p), which regulates mitotic chromosome segregation; not required for the kinase activity of the complex; mediates the interaction of Sli15p and Bir1p			YHR199C-A	S000029704
NBP1		Spindle pole body (SPB) component, required for the insertion of the duplication plaque into the nuclear membrane during SPB duplication; essential for bipolar spindle formation; component of the Mps2p-Bbp1p complex			YLR457C	S000004449
NBP2		Protein involved in the HOG (high osmolarity glycerol) pathway, negatively regulates Hog1p by recruitment of phosphatase Ptc1p the Pbs2p-Hog1p complex, found in the nucleus and cytoplasm, contains an SH3 domain that binds Pbs2p			YDR162C	S000002569
NBP35		Essential iron-sulfur cluster binding protein localized in the cytoplasm; forms a complex with Cfd1p that is involved in iron-sulfur protein assembly in the cytosol; similar to P-loop NTPases			YGL091C	S000003059
NCA2		Protein involved in regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p			YPR155C	S000006359
NCA3		Protein that functions with Nca2p to regulate mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p ) of the Fo-F1 ATP synthase; member of the SUN family			YJL116C	S000003652
NCB2	YDR1	Subunit of a heterodimeric NC2 transcription regulator complex with Bur6p; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2beta			YDR397C	S000002805
NCE1		Negative regulator of CTS1 expression		Mutations in NCE genes were identified as suppressors of an ace2 mutant which allow restoration of CTS1 expression in the absence of ACE2, a CTS1 activator.		S000029318
NCE101	NCE1|YJL205C-A|YJL206C-A	Protein of unknown function, involved in secretion of proteins that lack classical secretory signal sequences		An uncharacterized allele exhibits defects in the export of the mammalian protein galectin-1.	YJL205C	S000003742
NCE102	NCE2	Protein of unknown function; contains transmembrane domains; involved in secretion of proteins that lack classical secretory signal sequences; component of the detergent-insoluble glycolipid-enriched complexes (DIGs)		An uncharacterized allele exhibits defects in the export of the mammalian protein galectin-1.	YPR149W	S000006353
NCE103	NCE3	Carbonic anhydrase; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; involved in non-classical protein export pathway			YNL036W	S000004981
NCE2		Negative regulator of CTS1 expression		Mutations in NCE genes were identified as suppressors of an ace2 mutant which allow restoration of CTS1 expression in the absence of ACE2, a CTS1 activator.		S000029319
NCE3		Negative regulator of CTS1 expression		Mutations in NCE genes were identified as suppressors of an ace2 mutant which allow restoration of CTS1 expression in the absence of ACE2, a CTS1 activator.		S000029320
NCL1	TRM4	S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase, methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; similar to Nop2p and human proliferation associated nucleolar protein p120		Null mutant is viable, sensitive to paromomycin, lacks m5C methylation in total yeast tRNA	YBL024W	S000000120
NCP1	CPR1	NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p			YHR042W	S000001084
NCR1		Vacuolar membrane protein that transits through the biosynthetic vacuolar protein sorting pathway, involved in sphingolipid metabolism; glycoprotein and functional orthologue of human Niemann Pick C1 (NPC1) protein		dominant mutation in the putative sterol-sensing domain of Ncr1p confers temperature and polyene antibiotic sensitivity; mutant cells resistant to inhibitors of sphingolipid biosynthesis and super sensitive to sphingosine and C2-ceramide	YPL006W	S000005927
NCS2	TUC2	Protein required for thiolation of the uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae			YNL119W	S000005063
NCS6	TUC1|YGL210W-A	Protein required for thiolation of the uridine at the wobble position of Gln, Lys, and Glu tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae			YGL211W	S000003179
NDC1		Nuclear envelope protein with multiple putative transmembrane domains, required for nuclear pore complex assembly and spindle pole body duplication; required for meiosis II		Null mutant is inviable. Conditional lethal mutants are available that show asymmetric chromosomal segregation during mitosis and meiosis II due to a defect in spindle pole body duplication	YML031W	S000004493
NDD1		Transcriptional activator essential for nuclear division; localized to the nucleus; essential component of the mechanism that activates the expression of a set of late-S-phase-specific genes		Null mutant is inviable and arrests prior to nuclear division but after DNA replication; cells are large budded with short mitotic spindles.	YOR372C	S000005899
NDE1	NDH1	Mitochondrial external NADH dehydrogenase, a type II NAD(P)H:quinone oxidoreductase that catalyzes the oxidation of cytosolic NADH; Nde1p and Nde2p provide cytosolic NADH to the mitochondrial respiratory chain			YMR145C	S000004753
NDE2	NDH2	Mitochondrial external NADH dehydrogenase, catalyzes the oxidation of cytosolic NADH; Nde1p and Nde2p are involved in providing the cytosolic NADH to the mitochondrial respiratory chain			YDL085W	S000002243
NDI1		NADH:ubiquinone oxidoreductase, transfers electrons from NADH to ubiquinone in the respiratory chain but does not pump protons, in contrast to the higher eukaryotic multisubunit respiratory complex I; phosphorylated; homolog of human AMID			YML120C	S000004589
NDJ1	TAM1	Meiosis-specific telomere protein, required for bouquet formation, effective homolog pairing, ordered cross-over distribution, sister chromatid cohesion at meiotic telomeres, chromosomal segregation and telomere-led rapid prophase movement		Null allele exhibits errors in meiotic chromosome segregation about 10-fold higher than the wild-type error rate. Spore viability of homozygous diploids with the null allele is approximately 50% of wild-type. Mutant also shows delayed meiotic chromosome synapsis, disrupted crossover interference and increased frequency of nonexchange chromosomes leading to meiosis I nondisjunction and disruption of distributive disjunction	YOL104C	S000005464
NDL1		Homolog of nuclear distribution factor NudE, NUDEL; interacts with Pac1p and regulates dynein targeting to microtubule plus ends			YLR254C	S000004244
NDT80		Meiosis-specific transcription factor required for exit from pachytene and for full meiotic recombination; activates middle sporulation genes; competes with Sum1p for binding to promoters containing middle sporulation elements (MSE)		Null mutant is viable, arrests in pachytene stage of meiosis at the mononucleate stage with duplicated spindle pole bodies and no spindles, is not rescued by spo11 or rad50; no mitotic phenotype detected, dispensable for double-stranded breaks	YHR124W	S000001166
NEJ1	LIF2	Protein involved in regulation of nonhomologous end joining; interacts with DNA ligase IV components Dnl4p and Lif1p; repressed by MAT heterozygosity; regulates cellular distribution of Lif1p		Null mutant is viable, defective in NHEJ; Overexpression restores NHEJ in MATa/MATalpha cells	YLR265C	S000004255
NEM1		Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard		Null mutant is viable but exhibits slow growth at 37 deg. and 16 deg and has an abnormal nuclear envelope. Homozygous diploid null mutants exhibit defects in sporulation.	YHR004C	S000001046
NEO1		Putative aminophospholipid translocase (flippase) involved in endocytosis and vacuolar biogenesis; localizes to endosomes and the Golgi aparatus		Null mutant is inviable. When overexpressed, Neo1 confers neomycin resistance.	YIL048W	S000001310
NET1	CFI1|ESC5|SRM8	Core subunit of the RENT complex, which is a complex involved in nucleolar silencing and telophase exit; stimulates transcription by RNA polymerase I and regulates nucleolar structure		Null mutant is viable and grows slowly	YJL076W	S000003612
NEW1		ATP binding cassette family member; Asn/Gln-rich rich region supports [NU+] prion formation and susceptibility to [PSI+] prion induction; homologous to mRNA export factor from S. pombe and similar protein from C. albicans			YPL226W	S000006147
NFI1	SIZ2	SUMO ligase, catalyzes the covalent attachment of SUMO (Smt3p) to proteins; involved in maintenance of proper telomere length		Null mutant is viable. SIZ2 is a dosage bypass suppressor of an SMT4 deletion. A siz1 siz2 deletion has a synthetic phenotype (slow growth).	YOR156C	S000005682
NFS1	SPL1	Cysteine desulfurase involved in iron-sulfur cluster (Fe/S) biogenesis; required for the post-transcriptional thio-modification of mitochondrial and cytoplasmic tRNAs; essential protein located predominantly in mitochondria		Null mutant is inviable; spl1-1 mutant allele affects tRNA splicing	YCL017C	S000000522
NFT1		Putative transporter of the multidrug resistance-associated protein (MRP) subfamily; adjacent ORFs YKR103W and YKR104W are merged in different strain backgrounds.			YKR103W	S000001811
NFU1	NUB1	Protein involved in iron metabolism in mitochondria; similar to NifU, which is a protein required for the maturation of the Fe/S clusters of nitrogenase in nitrogen-fixing bacteria		Null mutant is viable on YPD 30 degrees C, and is synthetically lethal with SSQ1	YKL040C	S000001523
NGG1	ADA3|SWI7	Transcriptional regulator involved in glucose repression of Gal4p-regulated genes; component of transcriptional adaptor and histone acetyltransferase complexes, the ADA complex, the SAGA complex, and the SLIK complex		Null mutant is viable, grows poorly on minimal media	YDR176W	S000002583
NGL1		Putative endonuclease, has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YOL042W	S000005402
NGL2		Protein involved in 5.8S rRNA processing; Ccr4p-like RNase required for correct 3'-end formation of 5.8S rRNA at site E; similar to Ngl1p and Ngl3p			YMR285C	S000004898
NGL3		Putative endonuclease, has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; similar to Ngl1p and Ngl2p			YML118W	S000004587
NGM2				ngm2-1 mutants are defective with respect to induced mutagenesis by nitrosoguanidine; homozygous diploids sporulate normally		S000029321
NGR1	RBP1	RNA binding protein that negatively regulates growth rate; interacts with the 3' UTR of the mitochondrial porin (POR1) mRNA and enhances its degradation; overexpression impairs mitochondrial function; expressed in stationary phase		Null mutant is viable and shows increased cell growth rate in early log phase	YBR212W	S000000416
NHA1		Na+/H+ antiporter involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH		Null mutant is viable but shows increased sensitivity to sodium and lithium; overexpression of NHA1 confers higher and partially Phenotype-dependent tolerance to those ions	YLR138W	S000004128
NHP10	HMO2	Protein related to mammalian high mobility group proteins; likely component of the INO80 complex, which is an ATP-dependent chromatin-remodeling complex		null mutant is viable and has normal growth rate	YDL002C	S000002160
NHP2		Nuclear protein related to mammalian high mobility group (HMG) proteins, essential for function of H/ACA-type snoRNPs, which are involved in 18S rRNA processing			YDL208W	S000002367
NHP6A		High-mobility group non-histone chromatin protein, functionally redundant with Nhp6Bp; homologous to mammalian high mobility group proteins 1 and 2; acts to recruit transcription factor Rcs1p to certain promoters			YPR052C	S000006256
NHP6B	YBR090C-A	High-mobility group non-histone chromatin protein, functionally redundant with Nhp6Ap; homologous to mammalian high mobility group proteins 1 and 2; acts to recruit transcription factor Rcs1p to certain promoters		Deleting both NHP6A and NHP6B gives temperature-sensitive yeast with morphological and cytoskeletal defects at the restrictive temperature; defects are suppressed by 1 M sorbitol in the medium; nhp6a nhp6b double mutant also lacks induction of a subset of genes	YBR089C-A	S000002157
NHS1		Inhibitor of hydrogen sulfide production				S000029322
NHX1	NHA2|VPL27|VPS44	Endosomal Na+/H+ exchanger, required for intracellular sequestration of Na+; required for osmotolerance to acute hypertonic shock			YDR456W	S000002864
NIC96		Component of the nuclear pore complex, required for nuclear pore formation; forms a subcomplex with Nsp1p, Nup57p, and Nup49p			YFR002W	S000001898
NIF3		Protein of unknown function, similar to Listeria monocytogenes major sigma factor (rpoD gene product); the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YGL221C	S000003189
NIP1		Subunit of the eukaryotic translation initiation factor 3 (eIF3), involved in the assembly of preinitiation complex and start codon selection		Null mutant is inviable; nip1-1 is a temperature-sensitive mutant defective in nuclear transport	YMR309C	S000004926
NIP100	PAC13	Large subunit of the dynactin complex, which is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)		Null mutant is viable but exhibits slow growth and defects in partitioning into daughter cells.	YPL174C	S000006095
NIP7		Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p		Null mutant is inviable; in the temperature-sensitive mutant nip7-1, glycine 71 is replaced by aspartic acid	YPL211W	S000006132
NIS1	JIP1	Protein localized in the bud neck at G2/M phase; physically interacts with septins; possibly involved in a mitotic signaling network			YNL078W	S000005022
NIT1		Nitrilase, member of the nitrilase branch of the nitrilase superfamily; in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF, YIL165C, likely constitute a single ORF encoding a nitrilase gene			YIL164C	S000001426
NIT2		Nit protein, one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor; nitrilase superfamily member			YJL126W	S000003662
NIT3		Nit protein, one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor; nitrilase superfamily member			YLR351C	S000004343
NKP1		Non-essential kinetochore protein, subunit of the Ctf19 central kinetochore complex (Ctf19p-Mcm21p-Okp1p-Mcm22p-Mcm16p-Ctf3p-Chl4p-Mcm19p-Nkp1p-Nkp2p-Ame1p-Mtw1p)			YDR383C	S000002791
NKP2		Non-essential kinetochore protein, subunit of the Ctf19 central kinetochore complex (Ctf19p-Mcm21p-Okp1p-Mcm22p-Mcm16p-Ctf3p-Chl4p-Mcm19p-Nkp1p-Nkp2p-Ame1p-Mtw1p)			YLR315W	S000004307
NLE2						S000029324
NMA1		Nicotinic acid mononucleotide adenylyltransferase, involved in pathways of NAD biosynthesis, including the de novo, NAD(+) salvage, and nicotinamide riboside salvage pathways		Null: viable. Other phenotypes: 2 or more copies increase rDNA and telomeric silencing	YLR328W	S000004320
NMA111	YNM3	Serine protease and general molecular chaperone; involved in response to heat stress; may contribute to lipid homeostasis and/or apoptosis; sequence similarity to the mammalian Omi/HtrA2 family of serine proteases			YNL123W	S000005067
NMA2		Nicotinic acid mononucleotide adenylyltransferase, involved in de novo and salvage synthesis of NAD(+)		Null: viable. Other phenotypes: 2 or more copies increase rDNA and telomeric silencing	YGR010W	S000003242
NMD2	IFS1|SUA1|UPF2	Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance		Null mutant is viable, exhibits stabilization of nonsense-containing mRNAs	YHR077C	S000001119
NMD3	SRC5	Protein involved in nuclear export of the large ribosomal subunit; acts as a Crm1p-dependent adapter protein for export of nascent ribosomal subunits through the nuclear pore complex		Null mutant is inviable, at nonpermissive temperature, nmd3 ts mutants exhibit decreased levels of 60S subunits resulting in formation of half-mer polysomes; nmd3 xrn1(kem1) double mutants are inviable	YHR170W	S000001213
NMD4		Protein interacting with Nam7p, may be involved in the nonsense-mediated mRNA decay pathway			YLR363C	S000004355
NMD5	KAP119	Karyopherin, a carrier protein involved in nuclear import of proteins; importin beta homolog		Null mutant is viable, exhibits mislocalization of TFIIS and Hog1p	YJR132W	S000003893
NME1	RRP2	RNA component of RNase MRP, which cleaves pre-rRNA and has a role in cell cycle-regulated degradation of daughter cell-specific mRNAs; human ortholog is implicated in cartilage-hair hypoplasia (CHH)				S000007436
NMT1	CDC72	N-myristoyl transferase, catalyzes the cotranslational, covalent attachment of myristic acid to the N-terminal glycine residue of several proteins involved in cellular growth and signal transduction			YLR195C	S000004185
NNF1		Essential component of the MIND kinetochore complex (Mtw1p Including Nnf1p-Nsl1p-Dsn1p) which joins kinetochore subunits contacting DNA to those contacting microtubules; required for accurate chromosome segregation		Null mutant is inviable; cells depleted of Nnf1p or containing a temperature-sensitive nnf1 mutation have elongated microtubules and become bi- and multinucleate	YJR112W	S000003873
NNF2		Protein that exhibits physical and genetic interactions with Rpb8p, which is a subunit of RNA polymerases I, II, and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation			YGR089W	S000003321
NNT1		Putative nicotinamide N-methyltransferase, has a role in rDNA silencing and in lifespan determination		Null: Decreased rDNA and telomeric silencing. Other phenotypes: Overexpression increases silencing and Sir2 activity	YLR285W	S000004275
NOB1	YOR29-07	Essential nuclear protein involved in proteasome maturation and synthesis of 40S ribosomal subunits; required for cleavage of the 20S pre-rRNA to generate the mature 18S rRNA			YOR056C	S000005582
NOC2		Protein that forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes, as well as a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes mediate intranuclear transport of ribosomal precursors			YOR206W	S000005732
NOC3		Protein that forms a nuclear complex with Noc2p that binds to 66S ribosomal precursors to mediate their intranuclear transport; also binds to chromatin to promote the association of DNA replication factors and replication initiation			YLR002C	S000003992
NOC4	UTP19	Nucleolar protein, forms a complex with Nop14p that mediates maturation and nuclear export of 40S ribosomal subunits		Null: lethal. Other phenotypes: required for 18S RNA production	YPR144C	S000006348
NOG1		Putative GTPase that associates with free 60S ribosomal subunits in the nucleolus and is required for 60S ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; member of the ODN family of nucleolar G-proteins			YPL093W	S000006014
NOG2		Putative GTPase that associates with pre-60S ribosomal subunits in the nucleolus and is required for their nuclear export and maturation			YNR053C	S000005336
NOP1	LOT3	Nucleolar protein, component of the small subunit processome complex, which is required for processing of pre-18S rRNA; has similarity to mammalian fibrillarin		Null mutant is inviable. Temperature-sensitive alleles exhibit various defects in rRNA processing.	YDL014W	S000002172
NOP10		Constituent of small nucleolar ribonucleoprotein particles containing H/ACA-type snoRNAs, which are required for pseudouridylation and processing of pre-18S rRNA			YHR072W-A	S000007455
NOP12		Nucleolar protein involved in pre-25S rRNA processing and biogenesis of large 60S ribosomal subunit; contains an RNA recognition motif (RRM); binds to Ebp2; similar to Nop13p and Nsr1p		Null mutant is viable and shows slow growth and cold sensitivity	YOL041C	S000005401
NOP13		Nucleolar protein found in preribosomal complexes; contains an RNA recognition motif (RRM)			YNL175C	S000005119
NOP14	UTP2	Nucleolar protein, forms a complex with Noc4p that mediates maturation and nuclear export of 40S ribosomal subunits; also present in the small subunit processome complex, which is required for processing of pre-18S rRNA			YDL148C	S000002307
